Gene stable ID,Gene stable ID version,Ensembl_ID,Transcript stable ID version,Ensembl Canonical,Gene type
ENSMUSG00000041954,ENSMUSG00000041954.19,ENSMUST00000122001,ENSMUST00000122001.3,1,protein_coding
ENSMUSG00000033688,ENSMUSG00000033688.11,ENSMUST00000035163,ENSMUST00000035163.10,1,protein_coding
ENSMUSG00000019852,ENSMUSG00000019852.8,ENSMUST00000215836,ENSMUST00000215836.2,1,protein_coding
ENSMUSG00000116895,ENSMUSG00000116895.2,ENSMUST00000097395,ENSMUST00000097395.5,1,protein_coding
ENSMUSG00000094878,ENSMUSG00000094878.3,ENSMUST00000217390,ENSMUST00000217390.2,1,protein_coding
ENSMUSG00000019528,ENSMUSG00000019528.19,ENSMUST00000118015,ENSMUST00000118015.9,1,protein_coding
ENSMUSG00000118541,ENSMUSG00000118541.2,ENSMUST00000239000,ENSMUST00000239000.2,1,protein_coding
ENSMUSG00000044624,ENSMUSG00000044624.8,ENSMUST00000216654,ENSMUST00000216654.2,1,protein_coding
ENSMUSG00000032244,ENSMUSG00000032244.10,ENSMUST00000034775,ENSMUST00000034775.10,1,protein_coding
ENSMUSG00000034793,ENSMUSG00000034793.16,ENSMUST00000078975,ENSMUST00000078975.8,1,protein_coding
ENSMUSG00000048078,ENSMUSG00000048078.17,ENSMUST00000107165,ENSMUST00000107165.8,1,protein_coding
ENSMUSG00000019851,ENSMUSG00000019851.9,ENSMUST00000019998,ENSMUST00000019998.9,1,protein_coding
ENSMUSG00000026288,ENSMUSG00000026288.15,ENSMUST00000169754,ENSMUST00000169754.8,1,protein_coding
ENSMUSG00000015575,ENSMUSG00000015575.16,ENSMUST00000236299,ENSMUST00000236299.2,1,protein_coding
ENSMUSG00000001865,ENSMUSG00000001865.3,ENSMUST00000001921,ENSMUST00000001921.3,1,protein_coding
ENSMUSG00000022574,ENSMUSG00000022574.8,ENSMUST00000023237,ENSMUST00000023237.8,1,protein_coding
ENSMUSG00000079707,ENSMUSG00000079707.11,ENSMUST00000040746,ENSMUST00000040746.8,1,protein_coding
ENSMUSG00000043312,ENSMUSG00000043312.7,ENSMUST00000216523,ENSMUST00000216523.2,1,protein_coding
ENSMUSG00000021595,ENSMUSG00000021595.19,ENSMUST00000109699,ENSMUST00000109699.11,1,protein_coding
ENSMUSG00000031314,ENSMUSG00000031314.19,ENSMUST00000101341,ENSMUST00000101341.9,1,protein_coding
ENSMUSG00000067186,ENSMUSG00000067186.3,ENSMUST00000216804,ENSMUST00000216804.2,1,protein_coding
ENSMUSG00000060508,ENSMUSG00000060508.17,ENSMUST00000073151,ENSMUST00000073151.13,1,protein_coding
ENSMUSG00000054226,ENSMUSG00000054226.14,ENSMUST00000113753,ENSMUST00000113753.8,1,protein_coding
ENSMUSG00000063240,ENSMUSG00000063240.7,ENSMUST00000215078,ENSMUST00000215078.3,1,protein_coding
ENSMUSG00000096009,ENSMUSG00000096009.3,ENSMUST00000215900,ENSMUST00000215900.2,1,protein_coding
ENSMUSG00000057801,ENSMUSG00000057801.4,ENSMUST00000213217,ENSMUST00000213217.2,1,protein_coding
ENSMUSG00000021594,ENSMUSG00000021594.12,ENSMUST00000091514,ENSMUST00000091514.6,1,protein_coding
ENSMUSG00000095546,ENSMUSG00000095546.8,ENSMUST00000119362,ENSMUST00000119362.8,1,protein_coding
ENSMUSG00000054931,ENSMUSG00000054931.9,ENSMUST00000062609,ENSMUST00000062609.6,1,protein_coding
ENSMUSG00000105504,ENSMUSG00000105504.5,ENSMUST00000090127,ENSMUST00000090127.7,1,protein_coding
ENSMUSG00000019850,ENSMUSG00000019850.12,ENSMUST00000019997,ENSMUST00000019997.11,1,protein_coding
ENSMUSG00000002808,ENSMUSG00000002808.8,ENSMUST00000002885,ENSMUST00000002885.8,1,protein_coding
ENSMUSG00000091012,ENSMUSG00000091012.3,ENSMUST00000228498,ENSMUST00000228498.2,1,protein_coding
ENSMUSG00000020385,ENSMUSG00000020385.17,ENSMUST00000093132,ENSMUST00000093132.13,1,protein_coding
ENSMUSG00000011463,ENSMUSG00000011463.6,ENSMUST00000011607,ENSMUST00000011607.6,1,protein_coding
ENSMUSG00000045591,ENSMUSG00000045591.7,ENSMUST00000053225,ENSMUST00000053225.7,1,protein_coding
ENSMUSG00000042182,ENSMUSG00000042182.17,ENSMUST00000062289,ENSMUST00000062289.11,1,protein_coding
ENSMUSG00000048249,ENSMUSG00000048249.15,ENSMUST00000142539,ENSMUST00000142539.8,1,protein_coding
ENSMUSG00000036510,ENSMUSG00000036510.18,ENSMUST00000128860,ENSMUST00000128860.8,1,protein_coding
ENSMUSG00000095293,ENSMUSG00000095293.8,ENSMUST00000079797,ENSMUST00000079797.13,1,protein_coding
ENSMUSG00000030539,ENSMUSG00000030539.14,ENSMUST00000032754,ENSMUST00000032754.9,1,protein_coding
ENSMUSG00000057443,ENSMUSG00000057443.14,ENSMUST00000173841,ENSMUST00000173841.3,1,protein_coding
ENSMUSG00000054940,ENSMUSG00000054940.7,ENSMUST00000213505,ENSMUST00000213505.2,1,protein_coding
ENSMUSG00000095201,ENSMUSG00000095201.3,ENSMUST00000165330,ENSMUST00000165330.3,1,protein_coding
ENSMUSG00000010175,ENSMUSG00000010175.14,ENSMUST00000175916,ENSMUST00000175916.8,1,protein_coding
ENSMUSG00000096152,ENSMUSG00000096152.2,ENSMUST00000079099,ENSMUST00000079099.2,1,protein_coding
ENSMUSG00000041351,ENSMUSG00000041351.17,ENSMUST00000105835,ENSMUST00000105835.8,1,protein_coding
ENSMUSG00000096840,ENSMUSG00000096840.4,ENSMUST00000208525,ENSMUST00000208525.3,1,protein_coding
ENSMUSG00000096164,ENSMUSG00000096164.2,ENSMUST00000098747,ENSMUST00000098747.2,1,protein_coding
ENSMUSG00000033352,ENSMUSG00000033352.12,ENSMUST00000046963,ENSMUST00000046963.10,1,protein_coding
ENSMUSG00000094011,ENSMUSG00000094011.2,ENSMUST00000164526,ENSMUST00000164526.2,1,protein_coding
ENSMUSG00000043987,ENSMUSG00000043987.19,ENSMUST00000213154,ENSMUST00000213154.2,1,protein_coding
ENSMUSG00000094735,ENSMUSG00000094735.2,ENSMUST00000168984,ENSMUST00000168984.2,1,protein_coding
ENSMUSG00000020009,ENSMUSG00000020009.14,ENSMUST00000020188,ENSMUST00000020188.13,1,protein_coding
ENSMUSG00000094298,ENSMUSG00000094298.2,ENSMUST00000169774,ENSMUST00000169774.2,1,protein_coding
ENSMUSG00000031673,ENSMUSG00000031673.7,ENSMUST00000075190,ENSMUST00000075190.5,1,protein_coding
ENSMUSG00000024191,ENSMUSG00000024191.16,ENSMUST00000015725,ENSMUST00000015725.16,1,protein_coding
ENSMUSG00000094757,ENSMUSG00000094757.2,ENSMUST00000168580,ENSMUST00000168580.2,1,protein_coding
ENSMUSG00000109166,ENSMUSG00000109166.2,ENSMUST00000190145,ENSMUST00000190145.3,1,protein_coding
ENSMUSG00000026433,ENSMUSG00000026433.14,ENSMUST00000027693,ENSMUST00000027693.8,1,protein_coding
ENSMUSG00000095745,ENSMUSG00000095745.2,ENSMUST00000172989,ENSMUST00000172989.2,1,protein_coding
ENSMUSG00000095806,ENSMUSG00000095806.2,ENSMUST00000105209,ENSMUST00000105209.3,1,protein_coding
ENSMUSG00000096386,ENSMUSG00000096386.2,ENSMUST00000177815,ENSMUST00000177815.2,1,protein_coding
ENSMUSG00000039760,ENSMUSG00000039760.9,ENSMUST00000036564,ENSMUST00000036564.8,1,protein_coding
ENSMUSG00000032245,ENSMUSG00000032245.13,ENSMUST00000034776,ENSMUST00000034776.13,1,protein_coding
ENSMUSG00000030257,ENSMUSG00000030257.17,ENSMUST00000088373,ENSMUST00000088373.11,1,protein_coding
ENSMUSG00000026434,ENSMUSG00000026434.13,ENSMUST00000062264,ENSMUST00000062264.8,1,protein_coding
ENSMUSG00000020007,ENSMUSG00000020007.5,ENSMUST00000020185,ENSMUST00000020185.5,1,protein_coding
ENSMUSG00000060699,ENSMUSG00000060699.3,ENSMUST00000227354,ENSMUST00000227354.2,1,protein_coding
ENSMUSG00000036552,ENSMUSG00000036552.20,ENSMUST00000097393,ENSMUST00000097393.11,1,protein_coding
ENSMUSG00000050473,ENSMUSG00000050473.6,ENSMUST00000059805,ENSMUST00000059805.6,1,protein_coding
ENSMUSG00000115482,ENSMUSG00000115482.2,ENSMUST00000226829,ENSMUST00000226829.2,1,protein_coding
ENSMUSG00000115467,ENSMUSG00000115467.2,ENSMUST00000227923,ENSMUST00000227923.2,1,protein_coding
ENSMUSG00000026701,ENSMUSG00000026701.16,ENSMUST00000071718,ENSMUST00000071718.12,1,protein_coding
ENSMUSG00000041263,ENSMUSG00000041263.15,ENSMUST00000090929,ENSMUST00000090929.12,1,protein_coding
ENSMUSG00000092322,ENSMUSG00000092322.9,ENSMUST00000172814,ENSMUST00000172814.8,1,protein_coding
ENSMUSG00000034160,ENSMUSG00000034160.14,ENSMUST00000044475,ENSMUST00000044475.5,1,protein_coding
ENSMUSG00000015579,ENSMUSG00000015579.6,ENSMUST00000015723,ENSMUST00000015723.5,1,protein_coding
ENSMUSG00000018334,ENSMUSG00000018334.19,ENSMUST00000018478,ENSMUST00000018478.11,1,protein_coding
ENSMUSG00000054988,ENSMUSG00000054988.10,ENSMUST00000068316,ENSMUST00000068316.8,1,protein_coding
ENSMUSG00000030002,ENSMUSG00000030002.16,ENSMUST00000032071,ENSMUST00000032071.13,1,protein_coding
ENSMUSG00000092244,ENSMUSG00000092244.4,ENSMUST00000173055,ENSMUST00000173055.3,1,protein_coding
ENSMUSG00000020003,ENSMUSG00000020003.17,ENSMUST00000020182,ENSMUST00000020182.16,1,protein_coding
ENSMUSG00000092342,ENSMUSG00000092342.3,ENSMUST00000174742,ENSMUST00000174742.3,1,protein_coding
ENSMUSG00000115170,ENSMUSG00000115170.2,ENSMUST00000227493,ENSMUST00000227493.2,1,protein_coding
ENSMUSG00000074129,ENSMUSG00000074129.15,ENSMUST00000150350,ENSMUST00000150350.9,1,protein_coding
ENSMUSG00000030001,ENSMUSG00000030001.5,ENSMUST00000032070,ENSMUST00000032070.4,1,protein_coding
ENSMUSG00000093755,ENSMUSG00000093755.3,ENSMUST00000228862,ENSMUST00000228862.2,1,protein_coding
ENSMUSG00000014773,ENSMUSG00000014773.14,ENSMUST00000014917,ENSMUST00000014917.8,1,protein_coding
ENSMUSG00000094624,ENSMUSG00000094624.2,ENSMUST00000179874,ENSMUST00000179874.2,1,protein_coding
ENSMUSG00000031583,ENSMUSG00000031583.14,ENSMUST00000033991,ENSMUST00000033991.13,1,protein_coding
ENSMUSG00000063564,ENSMUSG00000063564.14,ENSMUST00000102765,ENSMUST00000102765.9,1,protein_coding
ENSMUSG00000055762,ENSMUSG00000055762.17,ENSMUST00000109975,ENSMUST00000109975.10,1,protein_coding
ENSMUSG00000040253,ENSMUSG00000040253.16,ENSMUST00000045097,ENSMUST00000045097.11,1,protein_coding
ENSMUSG00000095625,ENSMUSG00000095625.3,ENSMUST00000232955,ENSMUST00000232955.2,1,protein_coding
ENSMUSG00000050232,ENSMUSG00000050232.7,ENSMUST00000056614,ENSMUST00000056614.7,1,protein_coding
ENSMUSG00000049184,ENSMUSG00000049184.7,ENSMUST00000070340,ENSMUST00000070340.6,1,protein_coding
ENSMUSG00000094545,ENSMUSG00000094545.2,ENSMUST00000164245,ENSMUST00000164245.2,1,protein_coding
ENSMUSG00000030264,ENSMUSG00000030264.15,ENSMUST00000032398,ENSMUST00000032398.15,1,protein_coding
ENSMUSG00000094762,ENSMUSG00000094762.2,ENSMUST00000098744,ENSMUST00000098744.2,1,protein_coding
ENSMUSG00000018347,ENSMUSG00000018347.17,ENSMUST00000018491,ENSMUST00000018491.8,1,protein_coding
ENSMUSG00000024301,ENSMUSG00000024301.11,ENSMUST00000078961,ENSMUST00000078961.6,1,protein_coding
ENSMUSG00000089989,ENSMUSG00000089989.11,ENSMUST00000209467,ENSMUST00000209467.2,1,protein_coding
ENSMUSG00000096663,ENSMUSG00000096663.2,ENSMUST00000163461,ENSMUST00000163461.2,1,protein_coding
ENSMUSG00000094168,ENSMUSG00000094168.2,ENSMUST00000178039,ENSMUST00000178039.2,1,protein_coding
ENSMUSG00000096903,ENSMUSG00000096903.2,ENSMUST00000169689,ENSMUST00000169689.2,1,protein_coding
ENSMUSG00000096457,ENSMUSG00000096457.8,ENSMUST00000075388,ENSMUST00000075388.13,1,protein_coding
ENSMUSG00000096697,ENSMUSG00000096697.2,ENSMUST00000178532,ENSMUST00000178532.2,1,protein_coding
ENSMUSG00000009628,ENSMUSG00000009628.15,ENSMUST00000009772,ENSMUST00000009772.8,1,protein_coding
ENSMUSG00000096761,ENSMUSG00000096761.2,ENSMUST00000173886,ENSMUST00000173886.2,1,protein_coding
ENSMUSG00000117311,ENSMUSG00000117311.2,ENSMUST00000233133,ENSMUST00000233133.2,1,protein_coding
ENSMUSG00000095837,ENSMUSG00000095837.2,ENSMUST00000174364,ENSMUST00000174364.2,1,protein_coding
ENSMUSG00000109060,ENSMUSG00000109060.2,ENSMUST00000207881,ENSMUST00000207881.2,1,protein_coding
ENSMUSG00000045010,ENSMUSG00000045010.15,ENSMUST00000147742,ENSMUST00000147742.9,1,protein_coding
ENSMUSG00000095275,ENSMUSG00000095275.2,ENSMUST00000179079,ENSMUST00000179079.2,1,protein_coding
ENSMUSG00000103906,ENSMUSG00000103906.2,ENSMUST00000192937,ENSMUST00000192937.2,1,protein_coding
ENSMUSG00000033326,ENSMUSG00000033326.16,ENSMUST00000106406,ENSMUST00000106406.9,1,protein_coding
ENSMUSG00000095768,ENSMUSG00000095768.2,ENSMUST00000179511,ENSMUST00000179511.2,1,protein_coding
ENSMUSG00000022571,ENSMUSG00000022571.10,ENSMUST00000053918,ENSMUST00000053918.9,1,protein_coding
ENSMUSG00000031871,ENSMUSG00000031871.10,ENSMUST00000034339,ENSMUST00000034339.10,1,protein_coding
ENSMUSG00000017677,ENSMUSG00000017677.12,ENSMUST00000017821,ENSMUST00000017821.12,1,protein_coding
ENSMUSG00000038079,ENSMUSG00000038079.15,ENSMUST00000186794,ENSMUST00000186794.7,1,protein_coding
ENSMUSG00000046774,ENSMUSG00000046774.18,ENSMUST00000151231,ENSMUST00000151231.10,1,protein_coding
ENSMUSG00000014763,ENSMUSG00000014763.9,ENSMUST00000055352,ENSMUST00000055352.8,1,protein_coding
ENSMUSG00000009630,ENSMUSG00000009630.11,ENSMUST00000009774,ENSMUST00000009774.11,1,protein_coding
ENSMUSG00000118638,ENSMUSG00000118638.2,ENSMUST00000239206,ENSMUST00000239206.2,1,protein_coding
ENSMUSG00000094024,ENSMUSG00000094024.2,ENSMUST00000179848,ENSMUST00000179848.2,1,protein_coding
ENSMUSG00000071369,ENSMUSG00000071369.12,ENSMUST00000095806,ENSMUST00000095806.10,1,protein_coding
ENSMUSG00000026700,ENSMUSG00000026700.5,ENSMUST00000028024,ENSMUST00000028024.5,1,protein_coding
ENSMUSG00000052906,ENSMUSG00000052906.8,ENSMUST00000095349,ENSMUST00000095349.6,1,protein_coding
ENSMUSG00000096345,ENSMUSG00000096345.2,ENSMUST00000178037,ENSMUST00000178037.2,1,protein_coding
ENSMUSG00000095104,ENSMUSG00000095104.3,ENSMUST00000178929,ENSMUST00000178929.3,1,protein_coding
ENSMUSG00000079481,ENSMUSG00000079481.12,ENSMUST00000101339,ENSMUST00000101339.8,1,protein_coding
ENSMUSG00000018995,ENSMUSG00000018995.13,ENSMUST00000044466,ENSMUST00000044466.12,1,protein_coding
ENSMUSG00000022570,ENSMUSG00000022570.8,ENSMUST00000229951,ENSMUST00000229951.2,1,protein_coding
ENSMUSG00000095190,ENSMUSG00000095190.4,ENSMUST00000191073,ENSMUST00000191073.3,1,protein_coding
ENSMUSG00000014769,ENSMUSG00000014769.11,ENSMUST00000014913,ENSMUST00000014913.11,1,protein_coding
ENSMUSG00000028766,ENSMUSG00000028766.11,ENSMUST00000030551,ENSMUST00000030551.11,1,protein_coding
ENSMUSG00000094284,ENSMUSG00000094284.2,ENSMUST00000174538,ENSMUST00000174538.2,1,protein_coding
ENSMUSG00000095886,ENSMUSG00000095886.3,ENSMUST00000232743,ENSMUST00000232743.2,1,protein_coding
ENSMUSG00000117136,ENSMUSG00000117136.2,ENSMUST00000232764,ENSMUST00000232764.2,1,protein_coding
ENSMUSG00000031233,ENSMUSG00000031233.7,ENSMUST00000033585,ENSMUST00000033585.7,1,protein_coding
ENSMUSG00000095887,ENSMUSG00000095887.8,ENSMUST00000180207,ENSMUST00000180207.8,1,protein_coding
ENSMUSG00000050846,ENSMUSG00000050846.10,ENSMUST00000037260,ENSMUST00000037260.8,1,protein_coding
ENSMUSG00000049191,ENSMUSG00000049191.13,ENSMUST00000113631,ENSMUST00000113631.2,1,protein_coding
ENSMUSG00000089872,ENSMUSG00000089872.11,ENSMUST00000061611,ENSMUST00000061611.15,1,protein_coding
ENSMUSG00000031872,ENSMUSG00000031872.15,ENSMUST00000171018,ENSMUST00000171018.8,1,protein_coding
ENSMUSG00000034429,ENSMUSG00000034429.16,ENSMUST00000147641,ENSMUST00000147641.8,1,protein_coding
ENSMUSG00000052539,ENSMUSG00000052539.16,ENSMUST00000121198,ENSMUST00000121198.8,1,protein_coding
ENSMUSG00000066755,ENSMUSG00000066755.3,ENSMUST00000086084,ENSMUST00000086084.2,1,protein_coding
ENSMUSG00000056752,ENSMUSG00000056752.17,ENSMUST00000080665,ENSMUST00000080665.10,1,protein_coding
ENSMUSG00000079480,ENSMUSG00000079480.4,ENSMUST00000113627,ENSMUST00000113627.4,1,protein_coding
ENSMUSG00000098176,ENSMUSG00000098176.3,ENSMUST00000183130,ENSMUST00000183130.3,1,protein_coding
ENSMUSG00000051220,ENSMUSG00000051220.3,ENSMUST00000056904,ENSMUST00000056904.3,1,protein_coding
ENSMUSG00000030538,ENSMUSG00000030538.16,ENSMUST00000065163,ENSMUST00000065163.15,1,protein_coding
ENSMUSG00000003500,ENSMUSG00000003500.14,ENSMUST00000162739,ENSMUST00000162739.8,1,protein_coding
ENSMUSG00000031320,ENSMUSG00000031320.10,ENSMUST00000033683,ENSMUST00000033683.8,1,protein_coding
ENSMUSG00000063704,ENSMUSG00000063704.14,ENSMUST00000089669,ENSMUST00000089669.6,1,protein_coding
ENSMUSG00000000817,ENSMUSG00000000817.11,ENSMUST00000000834,ENSMUST00000000834.4,1,protein_coding
ENSMUSG00000050973,ENSMUSG00000050973.12,ENSMUST00000062915,ENSMUST00000062915.9,1,protein_coding
ENSMUSG00000031584,ENSMUSG00000031584.17,ENSMUST00000033992,ENSMUST00000033992.9,1,protein_coding
ENSMUSG00000019996,ENSMUSG00000019996.18,ENSMUST00000116259,ENSMUST00000116259.5,1,protein_coding
ENSMUSG00000029074,ENSMUSG00000029074.15,ENSMUST00000184348,ENSMUST00000184348.8,1,protein_coding
ENSMUSG00000046761,ENSMUSG00000046761.14,ENSMUST00000238313,ENSMUST00000238313.2,1,protein_coding
ENSMUSG00000051159,ENSMUSG00000051159.17,ENSMUST00000101336,ENSMUST00000101336.10,1,protein_coding
ENSMUSG00000102018,ENSMUSG00000102018.9,ENSMUST00000187868,ENSMUST00000187868.3,1,protein_coding
ENSMUSG00000059743,ENSMUSG00000059743.13,ENSMUST00000196709,ENSMUST00000196709.5,1,protein_coding
ENSMUSG00000020359,ENSMUSG00000020359.14,ENSMUST00000020625,ENSMUST00000020625.7,1,protein_coding
ENSMUSG00000067567,ENSMUSG00000067567.13,ENSMUST00000087916,ENSMUST00000087916.11,1,protein_coding
ENSMUSG00000036402,ENSMUSG00000036402.14,ENSMUST00000204511,ENSMUST00000204511.3,1,protein_coding
ENSMUSG00000053930,ENSMUSG00000053930.14,ENSMUST00000066679,ENSMUST00000066679.7,1,protein_coding
ENSMUSG00000032479,ENSMUSG00000032479.16,ENSMUST00000163190,ENSMUST00000163190.8,1,protein_coding
ENSMUSG00000043421,ENSMUSG00000043421.9,ENSMUST00000054445,ENSMUST00000054445.9,1,protein_coding
ENSMUSG00000048070,ENSMUSG00000048070.5,ENSMUST00000123434,ENSMUST00000123434.3,1,protein_coding
ENSMUSG00000085683,ENSMUSG00000085683.3,ENSMUST00000211300,ENSMUST00000211300.2,1,protein_coding
ENSMUSG00000057530,ENSMUSG00000057530.15,ENSMUST00000102518,ENSMUST00000102518.10,1,protein_coding
ENSMUSG00000026634,ENSMUSG00000026634.17,ENSMUST00000066632,ENSMUST00000066632.14,1,protein_coding
ENSMUSG00000079652,ENSMUSG00000079652.9,ENSMUST00000115286,ENSMUST00000115286.4,1,protein_coding
ENSMUSG00000029478,ENSMUSG00000029478.17,ENSMUST00000111402,ENSMUST00000111402.9,1,protein_coding
ENSMUSG00000028268,ENSMUSG00000028268.15,ENSMUST00000106221,ENSMUST00000106221.8,1,protein_coding
ENSMUSG00000036390,ENSMUSG00000036390.9,ENSMUST00000043098,ENSMUST00000043098.9,1,protein_coding
ENSMUSG00000006154,ENSMUSG00000006154.14,ENSMUST00000171445,ENSMUST00000171445.8,1,protein_coding
ENSMUSG00000020358,ENSMUSG00000020358.18,ENSMUST00000109103,ENSMUST00000109103.4,1,protein_coding
ENSMUSG00000001056,ENSMUSG00000001056.4,ENSMUST00000127405,ENSMUST00000127405.2,1,protein_coding
ENSMUSG00000032246,ENSMUSG00000032246.15,ENSMUST00000034777,ENSMUST00000034777.14,1,protein_coding
ENSMUSG00000040264,ENSMUSG00000040264.11,ENSMUST00000029936,ENSMUST00000029936.5,1,protein_coding
ENSMUSG00000050270,ENSMUSG00000050270.13,ENSMUST00000079077,ENSMUST00000079077.12,1,protein_coding
ENSMUSG00000028270,ENSMUSG00000028270.13,ENSMUST00000165774,ENSMUST00000165774.8,1,protein_coding
ENSMUSG00000001054,ENSMUSG00000001054.10,ENSMUST00000001081,ENSMUST00000001081.10,1,protein_coding
ENSMUSG00000040297,ENSMUSG00000040297.13,ENSMUST00000048377,ENSMUST00000048377.11,1,protein_coding
ENSMUSG00000004508,ENSMUSG00000004508.7,ENSMUST00000004622,ENSMUST00000004622.7,1,protein_coding
ENSMUSG00000091638,ENSMUSG00000091638.3,ENSMUST00000173723,ENSMUST00000173723.2,1,protein_coding
ENSMUSG00000033295,ENSMUSG00000033295.15,ENSMUST00000049074,ENSMUST00000049074.13,1,protein_coding
ENSMUSG00000020910,ENSMUSG00000020910.17,ENSMUST00000116363,ENSMUST00000116363.2,1,protein_coding
ENSMUSG00000094085,ENSMUSG00000094085.2,ENSMUST00000098737,ENSMUST00000098737.2,1,protein_coding
ENSMUSG00000091435,ENSMUSG00000091435.2,ENSMUST00000169374,ENSMUST00000169374.2,1,protein_coding
ENSMUSG00000095973,ENSMUSG00000095973.2,ENSMUST00000164288,ENSMUST00000164288.2,1,protein_coding
ENSMUSG00000096737,ENSMUSG00000096737.2,ENSMUST00000166937,ENSMUST00000166937.2,1,protein_coding
ENSMUSG00000001053,ENSMUSG00000001053.16,ENSMUST00000001080,ENSMUST00000001080.16,1,protein_coding
ENSMUSG00000035713,ENSMUSG00000035713.16,ENSMUST00000139582,ENSMUST00000139582.9,1,protein_coding
ENSMUSG00000037568,ENSMUSG00000037568.13,ENSMUST00000047409,ENSMUST00000047409.9,1,protein_coding
ENSMUSG00000069844,ENSMUSG00000069844.13,ENSMUST00000108690,ENSMUST00000108690.10,1,protein_coding
ENSMUSG00000032555,ENSMUSG00000032555.11,ENSMUST00000035164,ENSMUST00000035164.10,1,protein_coding
ENSMUSG00000094589,ENSMUSG00000094589.2,ENSMUST00000172322,ENSMUST00000172322.2,1,protein_coding
ENSMUSG00000086277,ENSMUSG00000086277.3,ENSMUST00000162676,ENSMUST00000162676.2,1,protein_coding
ENSMUSG00000052563,ENSMUSG00000052563.14,ENSMUST00000064493,ENSMUST00000064493.6,1,protein_coding
ENSMUSG00000037608,ENSMUSG00000037608.17,ENSMUST00000043881,ENSMUST00000043881.12,1,protein_coding
ENSMUSG00000001870,ENSMUSG00000001870.17,ENSMUST00000234490,ENSMUST00000234490.2,1,protein_coding
ENSMUSG00000041237,ENSMUSG00000041237.13,ENSMUST00000047111,ENSMUST00000047111.13,1,protein_coding
ENSMUSG00000007777,ENSMUSG00000007777.10,ENSMUST00000109098,ENSMUST00000109098.2,1,protein_coding
ENSMUSG00000026698,ENSMUSG00000026698.9,ENSMUST00000193784,ENSMUST00000193784.2,1,protein_coding
ENSMUSG00000059939,ENSMUSG00000059939.14,ENSMUST00000169550,ENSMUST00000169550.8,1,protein_coding
ENSMUSG00000028051,ENSMUSG00000028051.11,ENSMUST00000029686,ENSMUST00000029686.4,1,protein_coding
ENSMUSG00000110404,ENSMUSG00000110404.2,ENSMUST00000209248,ENSMUST00000209248.2,1,protein_coding
ENSMUSG00000045467,ENSMUSG00000045467.14,ENSMUST00000058266,ENSMUST00000058266.9,1,protein_coding
ENSMUSG00000019992,ENSMUSG00000019992.9,ENSMUST00000169712,ENSMUST00000169712.3,1,protein_coding
ENSMUSG00000025433,ENSMUSG00000025433.8,ENSMUST00000026499,ENSMUST00000026499.6,1,protein_coding
ENSMUSG00000044952,ENSMUSG00000044952.6,ENSMUST00000054107,ENSMUST00000054107.6,1,protein_coding
ENSMUSG00000066595,ENSMUSG00000066595.10,ENSMUST00000085635,ENSMUST00000085635.6,1,protein_coding
ENSMUSG00000094010,ENSMUSG00000094010.2,ENSMUST00000164683,ENSMUST00000164683.2,1,protein_coding
ENSMUSG00000093986,ENSMUSG00000093986.2,ENSMUST00000105202,ENSMUST00000105202.3,1,protein_coding
